r,t,y,AnnualVariableOperatingCost
REGION,SDHYDKBS03,2041, 0.00010785312
REGION,SDHYDKBS03,2042, 0.00010785312
REGION,SDHYDKBS03,2043, 0.00010785312
REGION,SDHYDKBS03,2044, 0.00010785312
REGION,SDHYDKBS03,2045, 0.00010785312
REGION,SDHYDKBS03,2046, 0.00010785312
REGION,SDHYDKBS03,2047, 0.00010785312
REGION,SDHYDKBS03,2048, 0.00010785312
REGION,SDHYDKBS03,2049, 0.00010785312
REGION,SDHYDKBS03,2050, 0.00010785312
REGION,SDHYDKBS03,2051, 0.00010785312
REGION,SDHYDKBS03,2052, 0.00010785312
REGION,SDHYDKBS03,2053, 0.00010785312
REGION,SDHYDKBS03,2054, 0.00010785312
REGION,SDHYDKBS03,2055, 0.00010785312
REGION,SDHYDKBS03,2056, 0.00010785312
REGION,SDHYDKBS03,2057, 0.00010785312
REGION,SDHYDKBS03,2058, 0.00010785312
REGION,SDHYDKBS03,2059, 0.00010785312
REGION,SDHYDKBS03,2060, 0.00010785312
REGION,SDHYDKBS03,2061, 0.00010785312
REGION,SDHYDKBS03,2062, 0.00010785312
REGION,SDHYDKBS03,2063, 0.00010785312
REGION,SDHYDKBS03,2064, 1.0303200000000011e-04
REGION,SDHYDKBS03,2065, 1.0303200000000011e-04
REGION,SDHYDKBS03,2066, 1.0303200000000011e-04
REGION,SDHYDKBS03,2067, 1.0303200000000011e-04
REGION,SDHYDKBS03,2068, 1.0303200000000011e-04
REGION,SDHYDKBS03,2069, 1.0303200000000011e-04
REGION,SDHYDKBS03,2070, 0.00010785312
REGION,SDHYDKSS02,2015, 2.1568089756361e-06
REGION,SDHYDKSS02,2016, 2.1568089756361005e-06
REGION,SDHYDKSS02,2017, 2.1568089756361e-06
REGION,SDHYDKSS02,2018, 2.1568089756361e-06
REGION,SDHYDKSS02,2019, 2.1568089756361e-06
REGION,SDHYDKSS02,2020, 2.1568089756361005e-06
REGION,SDHYDKSS02,2021, 2.1568089756361e-06
REGION,SDHYDKSS02,2022, 2.1568089756361e-06
REGION,SDHYDKSS02,2023, 2.1568089756361005e-06
REGION,SDHYDKSS02,2024, 2.1568089756361e-06
REGION,SDHYDKSS02,2025, 2.1568089756361005e-06
REGION,SDHYDKSS02,2026, 2.1568089756361e-06
REGION,SDHYDKSS02,2027, 2.1568089756361e-06
REGION,SDHYDKSS02,2028, 2.1568089756361e-06
REGION,SDHYDKSS02,2029, 2.1568089756361e-06
REGION,SDHYDKSS02,2030, 2.1568089756361e-06
REGION,SDHYDKSS02,2031, 2.1568089756361e-06
REGION,SDHYDKSS02,2032, 2.1568089756361e-06
REGION,SDHYDKSS02,2033, 2.1568089756361005e-06
REGION,SDHYDKSS02,2034, 2.1568089756361e-06
REGION,SDHYDKSS02,2035, 2.1568089756361e-06
REGION,SDHYDKSS02,2036, 2.1568089756361e-06
REGION,SDHYDKSS02,2037, 2.1568089756361e-06
REGION,SDHYDKSS02,2038, 2.1568089756361e-06
REGION,SDHYDKSS02,2039, 2.1568089756361e-06
REGION,SDHYDKSS02,2040, 2.1568089756361e-06
REGION,SDHYDKSS02,2041, 2.1568089756361e-06
REGION,SDHYDKSS02,2042, 2.1568089756361005e-06
REGION,SDHYDKSS02,2043, 2.1568089756361005e-06
REGION,SDHYDMRS03,2015, 0.00033162716736
REGION,SDHYDMRS03,2016, 3.3162716735999996e-04
REGION,SDHYDMRS03,2017, 0.00033162716736
REGION,SDHYDMRS03,2018, 0.00033162716736
REGION,SDHYDMRS03,2019, 0.00033162716736
REGION,SDHYDMRS03,2020, 3.3162716735999996e-04
REGION,SDHYDMRS03,2021, 0.00033162716736
REGION,SDHYDMRS03,2022, 0.00033162716736
REGION,SDHYDMRS03,2023, 0.00033162716736
REGION,SDHYDMRS03,2024, 0.00033162716736
REGION,SDHYDMRS03,2025, 0.00033162716736
REGION,SDHYDMRS03,2026, 0.00033162716736
REGION,SDHYDMRS03,2027, 0.00033162716736
REGION,SDHYDMRS03,2028, 0.00033162716736
REGION,SDHYDMRS03,2029, 0.00033162716736
REGION,SDHYDMRS03,2030, 0.00033162716736
REGION,SDHYDMRS03,2031, 0.00033162716736
REGION,SDHYDMRS03,2032, 0.00033162716736
REGION,SDHYDMRS03,2033, 0.00033162716736
REGION,SDHYDMRS03,2034, 0.00033162716736
REGION,SDHYDMRS03,2035, 0.00033162716736
REGION,SDHYDMRS03,2036, 0.00033162716736
REGION,SDHYDMRS03,2037, 0.00033162716736
REGION,SDHYDMRS03,2038, 0.00033162716736
REGION,SDHYDMRS03,2039, 0.00033162716736
REGION,SDHYDMRS03,2040, 0.00033162716736
REGION,SDHYDMRS03,2041, 0.00033162716736
REGION,SDHYDMRS03,2042, 0.00033162716736
REGION,SDHYDMRS03,2043, 0.00033162716736
REGION,SDHYDMRS03,2044, 0.00033162716736
REGION,SDHYDMRS03,2045, 0.00033162716736
REGION,SDHYDMRS03,2046, 0.00033162716736
REGION,SDHYDMRS03,2047, 0.00033162716736
REGION,SDHYDMRS03,2048, 3.3162716735999996e-04
REGION,SDHYDMRS03,2049, 3.3162716735999996e-04
REGION,SDHYDMRS03,2050, 0.00033162716736
REGION,SDHYDMRS03,2051, 0.00033162716736
REGION,SDHYDMRS03,2052, 0.00033162716736
REGION,SDHYDMRS03,2053, 0.00033162716736
REGION,SDHYDMRS03,2054, 3.3162716735999996e-04
REGION,SDHYDMRS03,2055, 3.3162716735999996e-04
REGION,SDHYDMRS03,2056, 3.3162716735999996e-04
REGION,SDHYDMRS03,2057, 3.3162716735999996e-04
REGION,SDHYDMRS03,2058, 3.3162716735999996e-04
REGION,SDHYDMRS03,2059, 3.3162716735999996e-04
REGION,SDHYDMRS03,2060, 3.3162716735999996e-04
REGION,SDHYDMRS03,2061, 3.3162716735999996e-04
REGION,SDHYDMRS03,2062, 3.3162716735999996e-04
REGION,SDHYDMRS03,2063, 3.3162716735999996e-04
REGION,SDHYDMRS03,2064, 3.3162716735999996e-04
REGION,SDHYDMRS03,2065, 3.2131499334701560e-04
REGION,SDHYDMRS03,2066, 3.3162716735999996e-04
REGION,SDHYDMRS03,2067, 3.3162716735999996e-04
REGION,SDHYDMRS03,2068, 3.3162716735999996e-04
REGION,SDHYDMRS03,2069, 3.3162716735999996e-04
REGION,SDHYDMRS03,2070, 3.3162716735999996e-04
REGION,SDHYDMGS03,2030, 4.6591917465600008e-05
REGION,SDHYDMGS03,2031, 4.6591917465599994e-05
REGION,SDHYDMGS03,2032, 4.6591917465599994e-05
REGION,SDHYDMGS03,2033, 4.6591917465599994e-05
REGION,SDHYDMGS03,2034, 4.65919174656e-05
REGION,SDHYDMGS03,2035, 4.65919174656e-05
REGION,SDHYDMGS03,2036, 4.6591917465599994e-05
REGION,SDHYDMGS03,2037, 4.6591917465599994e-05
REGION,SDHYDMGS03,2038, 4.6591917465599994e-05
REGION,SDHYDMGS03,2039, 4.6591917465600008e-05
REGION,SDHYDMGS03,2040, 4.65919174656e-05
REGION,SDHYDMGS03,2041, 4.6591917465599994e-05
REGION,SDHYDMGS03,2042, 4.6591917465600008e-05
REGION,SDHYDMGS03,2043, 4.65919174656e-05
REGION,SDHYDMGS03,2044, 4.65919174656e-05
REGION,SDHYDMGS03,2045, 4.6591917465600008e-05
REGION,SDHYDMGS03,2046, 4.65919174656e-05
REGION,SDHYDMGS03,2047, 4.6591917465599994e-05
REGION,SDHYDMGS03,2048, 4.6591917465600008e-05
REGION,SDHYDMGS03,2049, 4.65919174656e-05
REGION,SDHYDMGS03,2050, 4.65919174656e-05
REGION,SDHYDMGS03,2051, 4.65919174656e-05
REGION,SDHYDMGS03,2052, 4.65919174656e-05
REGION,SDHYDMGS03,2053, 4.65919174656e-05
REGION,SDHYDMGS03,2054, 4.65919174656e-05
REGION,SDHYDMGS03,2055, 4.6591917465600008e-05
REGION,SDHYDMGS03,2056, 4.6591917465600008e-05
REGION,SDHYDMGS03,2057, 4.65919174656e-05
REGION,SDHYDMGS03,2058, 4.65919174656e-05
REGION,SDHYDMGS03,2059, 4.65919174656e-05
REGION,SDHYDMGS03,2060, 4.65919174656e-05
REGION,SDHYDMGS03,2061, 4.6591917465600008e-05
REGION,SDHYDMGS03,2062, 4.6591917465600008e-05
REGION,SDHYDMGS03,2063, 4.65919174656e-05
REGION,SDHYDMGS03,2064, 4.5041038848000051e-05
REGION,SDHYDMGS03,2065, 4.65919174656e-05
REGION,SDHYDMGS03,2066, 4.65919174656e-05
REGION,SDHYDMGS03,2067, 4.5041038848000051e-05
REGION,SDHYDMGS03,2068, 4.65919174656e-05
REGION,SDHYDMGS03,2069, 4.65919174656e-05
REGION,SDHYDMGS03,2070, 4.5041038848000051e-05
REGION,SDHYDRSS03,2015, 4.0444919999999991e-05
REGION,SDHYDRSS03,2016, 4.0444919999999991e-05
REGION,SDHYDRSS03,2017, 4.0444919999999991e-05
REGION,SDHYDRSS03,2018, 4.0444919999999991e-05
REGION,SDHYDRSS03,2019, 4.0444919999999991e-05
REGION,SDHYDRSS03,2020, 4.0444919999999991e-05
REGION,SDHYDRSS03,2021, 4.0444919999999991e-05
REGION,SDHYDRSS03,2022, 4.0444919999999991e-05
REGION,SDHYDRSS03,2023, 4.0444919999999991e-05
REGION,SDHYDRSS03,2024, 4.0444919999999991e-05
REGION,SDHYDRSS03,2025, 4.0444919999999991e-05
REGION,SDHYDRSS03,2026, 4.0444919999999991e-05
REGION,SDHYDRSS03,2027, 4.0444919999999991e-05
REGION,SDHYDRSS03,2028, 4.0444919999999991e-05
REGION,SDHYDRSS03,2029, 4.0444919999999991e-05
REGION,SDHYDRSS03,2030, 4.0444919999999991e-05
REGION,SDHYDRSS03,2031, 4.0444919999999991e-05
REGION,SDHYDRSS03,2032, 4.0444919999999991e-05
REGION,SDHYDRSS03,2033, 4.0444919999999991e-05
REGION,SDHYDRSS03,2034, 4.0444919999999991e-05
REGION,SDHYDRSS03,2035, 4.0444919999999991e-05
REGION,SDHYDRSS03,2036, 4.0444919999999991e-05
REGION,SDHYDRSS03,2037, 4.0444919999999991e-05
REGION,SDHYDRSS03,2038, 4.0444919999999991e-05
REGION,SDHYDRSS03,2039, 4.0444919999999991e-05
REGION,SDHYDRSS03,2040, 4.0444919999999991e-05
REGION,SDHYDRSS03,2041, 4.0444919999999991e-05
REGION,SDHYDRSS03,2042, 4.0444919999999991e-05
REGION,SDHYDRSS03,2043, 4.0444919999999991e-05
REGION,SDHYDRSS03,2044, 4.0444919999999991e-05
REGION,SDHYDRSS03,2045, 4.0444919999999991e-05
REGION,SDHYDSBS03,2030, 6.141636e-05
REGION,SDHYDSBS03,2031, 6.1416359999999981e-05
REGION,SDHYDSBS03,2032, 6.1416359999999981e-05
REGION,SDHYDSBS03,2033, 6.1416359999999981e-05
REGION,SDHYDSBS03,2034, 6.1416359999999981e-05
REGION,SDHYDSBS03,2035, 6.1416359999999981e-05
REGION,SDHYDSBS03,2036, 6.141636e-05
REGION,SDHYDSBS03,2037, 6.1416359999999981e-05
REGION,SDHYDSBS03,2038, 6.1416359999999981e-05
REGION,SDHYDSBS03,2039, 6.1416359999999981e-05
REGION,SDHYDSBS03,2040, 6.1416360000000008e-05
REGION,SDHYDSBS03,2041, 6.1416359999999981e-05
REGION,SDHYDSBS03,2042, 6.1416359999999981e-05
REGION,SDHYDSBS03,2043, 6.1416360000000008e-05
REGION,SDHYDSBS03,2044, 6.1416359999999981e-05
REGION,SDHYDSBS03,2045, 6.1416359999999981e-05
REGION,SDHYDSBS03,2046, 6.141636e-05
REGION,SDHYDSBS03,2047, 6.1416360000000008e-05
REGION,SDHYDSBS03,2048, 6.1416360000000008e-05
REGION,SDHYDSBS03,2049, 6.141636e-05
REGION,SDHYDSBS03,2050, 6.1416359999999981e-05
REGION,SDHYDSBS03,2051, 6.1416360000000008e-05
REGION,SDHYDSBS03,2052, 6.1416359999999981e-05
REGION,SDHYDSBS03,2053, 6.1416359999999981e-05
REGION,SDHYDSBS03,2054, 6.1416359999999981e-05
REGION,SDHYDSBS03,2055, 6.1416360000000008e-05
REGION,SDHYDSBS03,2056, 6.1416360000000008e-05
REGION,SDHYDSBS03,2057, 6.1416360000000008e-05
REGION,SDHYDSBS03,2058, 6.1416360000000008e-05
REGION,SDHYDSBS03,2059, 6.1416360000000008e-05
REGION,SDHYDSBS03,2060, 6.141636e-05
REGION,SDHYDSBS03,2061, 6.1416360000000008e-05
REGION,SDHYDSBS03,2062, 6.141636e-05
REGION,SDHYDSBS03,2063, 6.141636e-05
REGION,SDHYDSBS03,2064, 5.8671000000000069e-05
REGION,SDHYDSBS03,2065, 6.141636e-05
REGION,SDHYDSBS03,2066, 6.141636e-05
REGION,SDHYDSBS03,2067, 5.8671000000000069e-05
REGION,SDHYDSBS03,2068, 6.141636e-05
REGION,SDHYDSBS03,2069, 6.141636e-05
REGION,SDHYDSBS03,2070, 6.141636e-05
REGION,SDHYDSNS02,2015, 3.894696e-06
REGION,SDHYDSNS02,2016, 3.894696e-06
REGION,SDHYDSNS02,2017, 3.894696e-06
REGION,SDHYDSNS02,2018, 3.894696e-06
REGION,SDHYDSNS02,2019, 3.894696e-06
REGION,SDHYDSNS02,2020, 3.894696e-06
REGION,SDHYDSNS02,2021, 3.894696e-06
REGION,SDHYDSNS02,2022, 3.894696e-06
REGION,SDHYDSNS02,2023, 3.894696e-06
REGION,SDHYDSNS02,2024, 3.894696e-06
REGION,SDHYDSNS02,2025, 3.894696e-06
REGION,SDHYDSNS02,2026, 3.894696e-06
REGION,SDHYDSNS02,2027, 3.894696e-06
REGION,SDHYDSNS02,2028, 3.894696e-06
REGION,SDHYDSNS02,2029, 3.894696e-06
REGION,SDHYDSNS02,2030, 3.894696e-06
REGION,SDHYDSNS02,2031, 3.894696e-06
REGION,SDHYDSNS02,2032, 3.894696e-06
REGION,SDHYDSNS02,2033, 3.894696e-06
REGION,SDHYDSNS02,2034, 3.894696e-06
REGION,SDHYDSNS02,2035, 3.894696e-06
REGION,SDHYDSNS02,2036, 3.8946960000000009e-06
REGION,SDHYDSNS02,2037, 3.894696e-06
REGION,SDHYDSNS02,2038, 3.894696e-06
REGION,SDHYDSNS02,2039, 3.894696e-06
REGION,SDHYDSNS02,2040, 3.894696e-06
REGION,SDHYDSNS02,2041, 3.8946960000000009e-06
REGION,SDHYDSHS03,2025, 1.2419321241599997e-04
REGION,SDHYDSHS03,2026, 1.2419321241599997e-04
REGION,SDHYDSHS03,2027, 1.2419321241599997e-04
REGION,SDHYDSHS03,2028, 0.000124193212416
REGION,SDHYDSHS03,2029, 0.000124193212416
REGION,SDHYDSHS03,2030, 0.000124193212416
REGION,SDHYDSHS03,2031, 1.2419321241599997e-04
REGION,SDHYDSHS03,2032, 0.000124193212416
REGION,SDHYDSHS03,2033, 1.2419321241599997e-04
REGION,SDHYDSHS03,2034, 1.2419321241599997e-04
REGION,SDHYDSHS03,2035, 0.000124193212416
REGION,SDHYDSHS03,2036, 0.000124193212416
REGION,SDHYDSHS03,2037, 1.2419321241599997e-04
REGION,SDHYDSHS03,2038, 0.000124193212416
REGION,SDHYDSHS03,2039, 1.2419321241599997e-04
REGION,SDHYDSHS03,2040, 1.2419321241599997e-04
REGION,SDHYDSHS03,2041, 1.2419321241599997e-04
REGION,SDHYDSHS03,2042, 0.000124193212416
REGION,SDHYDSHS03,2043, 1.2419321241599997e-04
REGION,SDHYDSHS03,2044, 1.2419321241599997e-04
REGION,SDHYDSHS03,2045, 0.000124193212416
REGION,SDHYDSHS03,2046, 1.2419321241599997e-04
REGION,SDHYDSHS03,2047, 1.2419321241599997e-04
REGION,SDHYDSHS03,2048, 1.2419321241599997e-04
REGION,SDHYDSHS03,2049, 0.000124193212416
REGION,SDHYDSHS03,2050, 0.000124193212416
REGION,SDHYDSHS03,2051, 1.2419321241599997e-04
REGION,SDHYDSHS03,2052, 1.2419321241599997e-04
REGION,SDHYDSHS03,2053, 1.2419321241599997e-04
REGION,SDHYDSHS03,2054, 1.2419321241599997e-04
REGION,SDHYDSHS03,2055, 1.2419321241599997e-04
REGION,SDHYDSHS03,2056, 0.000124193212416
REGION,SDHYDSHS03,2057, 0.000124193212416
REGION,SDHYDSHS03,2058, 0.000124193212416
REGION,SDHYDSHS03,2059, 1.2419321241599997e-04
REGION,SDHYDSHS03,2060, 1.2419321241599997e-04
REGION,SDHYDSHS03,2061, 0.000124193212416
REGION,SDHYDSHS03,2062, 1.2419321241599997e-04
REGION,SDHYDSHS03,2063, 1.2419321241599997e-04
REGION,SDHYDSHS03,2064, 1.2095856653673696e-04
REGION,SDHYDSHS03,2065, 1.1872744128000013e-04
REGION,SDHYDSHS03,2066, 1.2419321241599997e-04
REGION,SDHYDSHS03,2067, 1.1872744128000013e-04
REGION,SDHYDSHS03,2068, 1.2419321241599997e-04
REGION,SDHYDSHS03,2069, 1.2419321241599997e-04
REGION,SDHYDSHS03,2070, 0.000124193212416
REGION,SDHYDUAS03,2017, 2.6234272225658878e-05
REGION,SDHYDUAS03,2018, 2.6234272225658882e-05
REGION,SDHYDUAS03,2019, 2.6234272225658882e-05
REGION,SDHYDUAS03,2020, 2.6234272225658882e-05
REGION,SDHYDUAS03,2021, 2.6234272225658882e-05
REGION,SDHYDUAS03,2022, 2.6234272225658878e-05
REGION,SDHYDUAS03,2023, 2.6234272225658885e-05
REGION,SDHYDUAS03,2024, 2.6234272225658878e-05
REGION,SDHYDUAS03,2025, 2.6234272225658882e-05
REGION,SDHYDUAS03,2026, 2.6234272225658878e-05
REGION,SDHYDUAS03,2027, 2.6234272225658878e-05
REGION,SDHYDUAS03,2028, 2.6234272225658885e-05
REGION,SDHYDUAS03,2029, 2.6234272225658882e-05
REGION,SDHYDUAS03,2030, 2.6234272225658882e-05
REGION,SDHYDUAS03,2031, 2.6234272225658882e-05
REGION,SDHYDUAS03,2032, 2.6234272225658878e-05
REGION,SDHYDUAS03,2033, 2.6234272225658878e-05
REGION,SDHYDUAS03,2034, 2.6234272225658882e-05
REGION,SDHYDUAS03,2035, 2.6234272225658878e-05
REGION,SDHYDUAS03,2036, 2.6234272225658882e-05
REGION,SDHYDUAS03,2037, 2.6234272225658878e-05
REGION,SDHYDUAS03,2038, 2.6234272225658878e-05
REGION,SDHYDUAS03,2039, 2.6234272225658878e-05
REGION,SDHYDUAS03,2040, 2.6234272225658882e-05
REGION,SDHYDUAS03,2041, 2.6234272225658878e-05
REGION,SDHYDUAS03,2042, 2.6234272225658878e-05
REGION,SDHYDUAS03,2043, 2.6234272225658878e-05
REGION,SDHYDUAS03,2044, 2.6234272225658878e-05
REGION,SDHYDUAS03,2045, 2.6234272225658885e-05
REGION,SDHYDUAS03,2046, 2.6234272225658882e-05
REGION,SDHYDUAS03,2047, 2.6234272225658878e-05
REGION,SDHYDUAS03,2048, 2.6234272225658878e-05
REGION,SDHYDUAS03,2049, 2.6234272225658885e-05
REGION,SDHYDUAS03,2050, 2.6234272225658882e-05
REGION,SDHYDUAS03,2051, 2.6234272225658882e-05
REGION,SDHYDUAS03,2052, 2.6234272225658882e-05
REGION,SDHYDUAS03,2053, 2.6234272225658882e-05
REGION,SDHYDUAS03,2054, 2.6234272225658885e-05
REGION,SDHYDUAS03,2055, 2.6234272225658878e-05
REGION,SDHYDUAS03,2056, 2.6234272225658878e-05
REGION,SDHYDUAS03,2057, 2.6234272225658878e-05
REGION,SDHYDUAS03,2058, 2.6234272225658878e-05
REGION,SDHYDUAS03,2059, 2.6234272225658878e-05
REGION,SDHYDUAS03,2060, 2.6234272225658878e-05
REGION,SDHYDUAS03,2061, 2.6234272225658885e-05
REGION,SDHYDUAS03,2062, 2.6234272225658878e-05
REGION,SDHYDUAS03,2063, 2.6234272225658878e-05
REGION,SDHYDUAS03,2064, 2.6234272225658885e-05
REGION,SDHYDUAS03,2065, 2.6234272225658878e-05
REGION,SDHYDUAS03,2066, 2.6234272225658878e-05
REGION,SDHYDUAS03,2067, 2.6234272225658882e-05
REGION,SDHYDUAS03,2068, 2.6234272225658882e-05
REGION,SDHYDUAS03,2069, 2.6234272225658885e-05
REGION,SDHYDUAS03,2070, 2.6234272225658878e-05
REGION,EGHYDESS02,2015, 2.3935603248e-05
REGION,EGHYDESS02,2016, 2.3935603248e-05
REGION,EGHYDESS02,2017, 2.3935603248e-05
REGION,EGHYDESS02,2018, 2.3935603248e-05
REGION,EGHYDESS02,2019, 2.3935603248e-05
REGION,EGHYDESS02,2020, 2.3935603248e-05
REGION,EGHYDESS02,2021, 2.3935603248e-05
REGION,EGHYDESS02,2022, 2.3935603248e-05
REGION,EGHYDESS02,2023, 2.3935603248e-05
REGION,EGHYDESS02,2024, 2.3935603248e-05
REGION,EGHYDESS02,2025, 2.3935603248e-05
REGION,EGHYDESS02,2026, 2.3935603248e-05
REGION,EGHYDESS02,2027, 2.3935603248e-05
REGION,EGHYDESS02,2028, 2.3935603248e-05
REGION,EGHYDESS02,2029, 2.3935603248e-05
REGION,EGHYDESS02,2030, 2.3935603248e-05
REGION,EGHYDESS02,2031, 2.3935603248e-05
REGION,EGHYDESS02,2032, 2.3935603248e-05
REGION,EGHYDESS02,2033, 2.3935603248e-05
REGION,EGHYDESS02,2034, 2.3935603248e-05
REGION,EGHYDESS02,2035, 2.3935603248e-05
REGION,EGHYDESS02,2036, 2.3935603247999998e-05
REGION,EGHYDESS02,2037, 2.3935603248e-05
REGION,EGHYDESS02,2038, 2.3935603248e-05
REGION,EGHYDESS02,2039, 2.3935603247999995e-05
REGION,EGHYDESS02,2040, 2.3935603248e-05
REGION,EGHYDESS02,2041, 2.3935603248e-05
REGION,EGHYDESS02,2042, 2.3935603248e-05
REGION,EGHYDESS02,2043, 2.3935603248e-05
REGION,EGHYDESS02,2044, 2.3935603248e-05
REGION,EGHYDESS02,2045, 2.3935603247999998e-05
REGION,EGHYDESS02,2046, 2.3935603247999998e-05
REGION,EGHYDESS02,2047, 2.3935603247999995e-05
REGION,EGHYDESS02,2048, 2.3935603248e-05
REGION,EGHYDESS02,2049, 2.3935603248e-05
REGION,EGHYDESS02,2050, 2.3935603248e-05
REGION,EGHYDESS02,2051, 2.3935603247999998e-05
REGION,EGHYDESS02,2052, 2.3935603247999998e-05
REGION,EGHYDESS02,2053, 2.3935603248e-05
REGION,EGHYDESS02,2054, 2.3935603248e-05
REGION,EGHYDESS02,2055, 2.3935603248e-05
REGION,EGHYDESS02,2056, 2.3935603248e-05
REGION,EGHYDESS02,2057, 2.3935603248e-05
REGION,EGHYDESS02,2058, 2.3935603248e-05
REGION,EGHYDESS02,2059, 2.3935603248e-05
REGION,EGHYDESS02,2060, 2.3935603248e-05
REGION,EGHYDESS02,2061, 2.3935603248e-05
REGION,EGHYDESS02,2062, 2.3935603248e-05
REGION,EGHYDESS02,2063, 2.3935603248e-05
REGION,EGHYDESS02,2064, 2.3935603248e-05
REGION,EGHYDESS02,2065, 2.3935603248e-05
REGION,EGHYDESS02,2066, 2.3935603247999998e-05
REGION,EGHYDESS02,2067, 2.3935603248e-05
REGION,EGHYDESS02,2068, 2.3935603248e-05
REGION,EGHYDESS02,2069, 2.3935603248e-05
REGION,EGHYDESS02,2070, 2.3935603247999995e-05
REGION,EGHYDNHS02,2015, 1.9173888e-05
REGION,EGHYDNHS02,2016, 1.9173888e-05
REGION,EGHYDNHS02,2017, 1.9173888e-05
REGION,EGHYDNHS02,2018, 1.9173888e-05
REGION,EGHYDNHS02,2019, 1.9173888e-05
REGION,EGHYDNHS02,2020, 1.9173888e-05
REGION,EGHYDNHS02,2021, 1.9173888e-05
REGION,EGHYDNHS02,2022, 1.9173888e-05
REGION,EGHYDNHS02,2023, 1.9173887999999997e-05
REGION,EGHYDNHS02,2024, 1.9173888e-05
REGION,EGHYDNHS02,2025, 1.9173888e-05
REGION,EGHYDNHS02,2026, 1.9173888e-05
REGION,EGHYDNHS02,2027, 1.9173887999999997e-05
REGION,EGHYDNHS02,2028, 1.9173888e-05
REGION,EGHYDNHS02,2029, 1.9173888e-05
REGION,EGHYDNHS02,2030, 1.9173888e-05
REGION,EGHYDNHS02,2031, 1.9173888e-05
REGION,EGHYDNHS02,2032, 1.9173888e-05
REGION,EGHYDNHS02,2033, 1.9173887999999997e-05
REGION,EGHYDNHS02,2034, 1.9173888e-05
REGION,EGHYDNHS02,2035, 1.9173888e-05
REGION,EGHYDNHS02,2036, 1.9173887999999997e-05
REGION,EGHYDNHS02,2037, 1.9173888e-05
REGION,EGHYDNHS02,2038, 1.9173888e-05
REGION,EGHYDNHS02,2039, 1.9173888e-05
REGION,EGHYDNHS02,2040, 1.9173888e-05
REGION,EGHYDNHS02,2041, 1.9173888e-05
REGION,EGHYDNHS02,2042, 1.9173888e-05
REGION,EGHYDNHS02,2043, 1.9173888e-05
REGION,EGHYDNHS02,2044, 1.9173888e-05
REGION,EGHYDNHS02,2045, 1.9173888e-05
REGION,EGHYDNHS02,2046, 1.9173888e-05
REGION,EGHYDNHS02,2047, 1.9173887999999997e-05
REGION,EGHYDNHS02,2048, 1.9173888e-05
REGION,EGHYDNHS02,2049, 1.9173888e-05
REGION,EGHYDNHS02,2050, 1.9173888e-05
REGION,EGHYDNHS02,2051, 1.9173888e-05
REGION,EGHYDNHS02,2052, 1.9173888e-05
REGION,EGHYDNHS02,2053, 1.9173888e-05
REGION,EGHYDNHS02,2054, 1.9173888e-05
REGION,EGHYDNHS02,2055, 1.9173888e-05
REGION,EGHYDNHS02,2056, 1.9173888e-05
REGION,EGHYDNHS02,2057, 1.9173888e-05
REGION,EGHYDNHS02,2058, 1.9173888e-05
REGION,EGHYDNHS02,2059, 1.9173888e-05
REGION,EGHYDNHS02,2060, 1.9173888e-05
REGION,EGHYDNHS02,2061, 1.9173888e-05
REGION,EGHYDNHS02,2062, 1.9173888e-05
REGION,EGHYDNHS02,2063, 1.9173888e-05
REGION,EGHYDNHS02,2064, 1.9173888e-05
REGION,EGHYDNHS02,2065, 1.9173888e-05
REGION,EGHYDNHS02,2066, 1.9173887999999997e-05
REGION,EGHYDNHS02,2067, 1.9173888e-05
REGION,EGHYDNHS02,2068, 1.9173888e-05
REGION,EGHYDNHS02,2069, 1.9173887999999997e-05
REGION,EGHYDNHS02,2070, 1.9173887999999997e-05
REGION,EGHYDNBS02,2018, 9.50905008e-06
REGION,EGHYDNBS02,2019, 9.50905008e-06
REGION,EGHYDNBS02,2020, 9.50905008e-06
REGION,EGHYDNBS02,2021, 9.50905008e-06
REGION,EGHYDNBS02,2022, 9.50905008e-06
REGION,EGHYDNBS02,2023, 9.5090500799999986e-06
REGION,EGHYDNBS02,2024, 9.50905008e-06
REGION,EGHYDNBS02,2025, 9.50905008e-06
REGION,EGHYDNBS02,2026, 9.50905008e-06
REGION,EGHYDNBS02,2027, 9.50905008e-06
REGION,EGHYDNBS02,2028, 9.50905008e-06
REGION,EGHYDNBS02,2029, 9.50905008e-06
REGION,EGHYDNBS02,2030, 9.50905008e-06
REGION,EGHYDNBS02,2031, 9.50905008e-06
REGION,EGHYDNBS02,2032, 9.50905008e-06
REGION,EGHYDNBS02,2033, 9.50905008e-06
REGION,EGHYDNBS02,2034, 9.50905008e-06
REGION,EGHYDNBS02,2035, 9.50905008e-06
REGION,EGHYDNBS02,2036, 9.5090500799999986e-06
REGION,EGHYDNBS02,2037, 9.50905008e-06
REGION,EGHYDNBS02,2038, 9.50905008e-06
REGION,EGHYDNBS02,2039, 9.50905008e-06
REGION,EGHYDNBS02,2040, 9.50905008e-06
REGION,EGHYDNBS02,2041, 9.50905008e-06
REGION,EGHYDNBS02,2042, 9.50905008e-06
REGION,EGHYDNBS02,2043, 9.50905008e-06
REGION,EGHYDNBS02,2044, 9.50905008e-06
REGION,EGHYDNBS02,2045, 9.50905008e-06
REGION,EGHYDNBS02,2046, 9.50905008e-06
